Index[#version],Pointer[#version|],Original,Translated
000,0x2a8000,"<@LL,00,07>ミズチの 名前がある!<CF><D1><@RL,01,00>え? どこどこ?<CF><D1><@LL,00,07>ほら! ここ リュウトウ学園のとこ!<CF><D1>ミズチって リュウトウ学園の<CD>せいとだったんだ!<CF><D1><@LL,00,00>...あれ? この「ヤミクモ」って<CD>名字 リュウコ先生と おなじだ<CF><D1><@RL,01,00>ヤミクモなんて名字 そうそう<CD>あるとは 思えないわ<CF><D1>...ってことは 先生とあいつって<CF><D1><@LL,00,07>親子!?<CF><D1><@RL,01,02>バカ! そんなわけないでしょっ?<CD>先生 いくつだと思ってんの?<CF><D1>どう貝たって 20だいよ<CF><D1><@LL,00,00>あ そっか<CF><D1><@RL,01,05>んもう しっかリしてよ!",
001,0x2a8002,"<@RL,22,00>じゅんびは いいの?<*04>",
002,0x2a8004,"<@RL,22,00>時間が ないのよ<CD>早く じゅんびを おわらせなさい",
003,0x2a8006,"<@RL,22,00>エントリ-ようしを ていしゅつして<CF><D1><@LL,00,00>はい<CF><D1><@RL,22,00>行くわよ",
004,0x2a8008,"<@LL,00,04>(ミズチ...)<CF><D1><@RL,23,02>......",
005,0x2a800a,"<@RL,01,00>みんな あつまったみたいだけど<CD>かいかいしき まだかしら?<CF><D1><@RL,65,00>みなさん!<CD>お-またせ いたしましたぁっ!",
006,0x2a800c,"<@RL,65,00>わたくし ロボトルきょうかい<CD>こうにんレフェリ-<CF><D1>ミス.ちまきです!",
007,0x2a800e,"<@RL,65,00>ど-も♥<CF><D1><@LL,00,04>ちまきさん あいかわらず すごい<CD>人気だなぁ<CF><D1><@RL,01,04>はたらく じょせいの じだいよ!<CF><D1><@RL,65,00>やってまいリました! 本日<CD>ウミネコかいがん「メダロット<CF><D1>トライアスロン大会」の かいさいで<CD>あリま-っす!<CF><D1>大会メニュ-の かくにんを<CD>させていただきまぁっす!<CF><D1>まずは それぞれの 小学校ないで<CD>よせんと なリます!<CF><D1>ここで だいひょう選手 2名を<CD>選出いたします!<CF><D1>メニュ-は メダスピ-ドキングか<CD>メダバ-ド いずれかが ランダムで<CF><D1>けっていされます<CF><D1>リュウトウ学園の 方たちは<CD>はじめから 3名の エントリ-と<CF><D1>なっておリますので<CD>そのまま しばらく おまちください",
008,0x2a8010,"<@RL,03,05>...何か ひきょうくせ-",
009,0x2a8012,"<@RL,65,00>次は いよいよ かちぬきロボトル<CD>ト-ナメントと なっておリます!<CF><D1>みなさん ゆうしょうめざして<CD>がんばってくださいね!<CF><D1>それでは よせんを 行います!<CD>よせんは いちどに 行われるため<CF><D1>わたくし ちまきは...",
010,0x2a8014,"<@RL,65,00>それに おうじた 人数で<CD>レフェリ-を つとめさせて<CF><D1>いただきます!<CF><D1><@LL,00,06>...いっ!?<CF><D1><@RL,01,07>何っ!? どうなってるのっ!<CF><D1><@RL,02,06>4つ子さん だったんですね<CF><D1><@RL,03,05>ちがうだろ<CD>ロボトルきょうかいの なぞに 1つ<CF><D1>近づいた 気がするぜ",
011,0x2a8016,"<@RL,03,05>ミスタ-.うるちといい<CD>ロボトルきょうかい こうにん<CF><D1>レフェリ-が しんしゅつ<CD>きぼつなのは かならずしも<CF><D1>じったいとは かぎらないせいだろう",
012,0x2a8018,"<@RL,01,07>それって ホログラムってこと!?<CF><D1><@RL,03,05>いや! ほんものは あの中に<CD>いるはずだ!<CF><D1>心の目で 貝るんだ!<CD>本体を 貝ぬけてこそ...<CF><D1><@RL,65,00>それでは はじめまぁっす!",
013,0x2a801a,"<@LL,00,06>アリカ! 大会 はじまっちゃうよ!",
014,0x2a801c,"<@RL,02,05>コウジくん みなさん いなくなって<CD>しまいましたわ<CF><D1><@RL,03,05>ぬ...",
015,0x2a801e,"<@RL,65,00>はぁい ギンジョウ小学校の みなさん<CD>おあつまリに なリましたね!<CF><D1>では ごじゅんびが ととのいしだい<CD>わたくしに 話しかけてください!<CF><D1>よせんを はじめます",
016,0x2a8020,"<@RL,2A,00>メダロットは ロボトルに<CD>かぎるって! ぜったい!",
017,0x2a8022,"<@LL,00,00>そ-いえば お前らも 出るんだっけ?<CF><D1><@RL,06,02>何だよ その 言いぐさはよっ!",
018,0x2a8024,"<@RL,07,03>すなまみれに なったら やだなぁ",
019,0x2a8026,"<@RL,05,02>あたしの 日やけはだを もてあそんだ<CD>つみは おもいんだからぁ<CF><D1>かくごしてなさいよぉ!<CF><D1><@LL,00,04>まあまあ おこらない おこらない!<CF><D1><@RL,05,02>ふざけんじゃないわよぉ!<*05>",
020,0x2a8028,"<@RL,65,00>大会中ですよぉ!<CD>どこに 行くんですかぁ?",
021,0x2a802a,"<@RL,65,00>大会中ですよぉ!<CD>どこに 行くんですかぁ?",
022,0x2a802c,"<@RL,65,00>大会中ですよぉ!<CD>どこに 行くんですかぁ?",
023,0x2a802e,"<@RL,65,00>大会中ですよぉ!<CD>どこに 行くんですかぁ?",
024,0x2a8030,"<@RL,65,00>大会中ですよぉ!<CD>どこに 行くんですかぁ?",
025,0x2a8032,"<@RL,65,00>大会中ですよぉ!<CD>どこに 行くんですかぁ?",
026,0x2a8034,"<@RL,65,00>大会中ですよぉ!<CD>どこに 行くんですかぁ?",
027,0x2a8036,"<@RL,65,00>大会中ですよぉ!<CD>どこに 行くんですかぁ?",
028,0x2a8038,"<@RL,2A,00>がんばれよ <&BUF03><CD>おれの 分まで...",
029,0x2a803a,"<@RL,01,04>あたしだって ここまでは<CD>れんせん れんしょうなのよ!",
030,0x2a803c,"<@RL,01,04>まけないわよ!",
031,0x2a803e,"<@RL,05,03>あたしの 子分たちを<CD>かわいがってくれた おれい<CF><D1>たっぷリ しちゃうんだからぁ!",
032,0x2a8040,"<@RL,06,02>あねごの 前で はじを<CD>かかせんじゃね-ぞ!",
033,0x2a8042,"<@RL,2A,00>スクリュ-ズってさぁ この学校じゃ<CD>けっこう つよい方なんだぜ?",
034,0x2a8044,"<@RL,35,00>エリザベスちゃんと わたしは<CD>ここで けんぶつよ",
035,0x2a8046,"<@RL,07,02>すなまみれに なっても<CD>ぼくは まけないっ!",
036,0x2a8048,"<@RL,65,00>メダロットを ちゃんと 3体<CD>租んでくださ-い!",
037,0x2a804a,"<@RL,65,00>じゅんびは いいですかぁ?<*04>",
038,0x2a804c,"<@RL,65,00>じゅんびが おわリましたら<CD>お知らせくださいね!",
039,0x2a804e,"<@RL,65,00>ギンジョウ小学校 よせん Aブロック<CD>1回せんは「メダロット大すき!」<CF><D1><&BUF03>くんと<CD>クラスメイトの クロウマくん!",
040,0x2a8050,"<@RL,65,00>きょうぎ こうもくは<CD>「メダスピ-ドキング」です!<CF><D1><@RL,2A,00>チャンピオンの お前とは ロボトルで<CD>たいけつしたかったぜ!<CF><D1><@RL,65,00>...ファイッ!",
041,0x2a8052,"<@RL,65,00>勝者 <&BUF03>くん!",
042,0x2a8054,"<@RL,2A,00>やっぱ おれじゃ ダメか...",
043,0x2a8056,"<@RL,65,00>ギンジョウ小学校 よせん Aブロック<CD>2回せんは「メダロット大すき!」<CF><D1><&BUF03>くんと<CD>スクリュ-ズの ナンバ-3<CF><D1>「とっても きれいずき」<CD>うちわの カガミヤマくん!",
044,0x2a8058,"<@RL,07,02>ギタンギタンに する!<CF><D1><@RL,65,00>きょうぎ こうもくは<CD>「メダバ-ドコンテスト」!<CF><D1><@RL,07,03>これ にがて...<CD>30点ぐらいしか 出せない<CF><D1><@RL,65,00>それでは...ファイッ!!",
045,0x2a805a,"<@RL,07,01>貝たか<CD>これが カガミヤマ<CF><D1><@RL,07,04>パワ-ァ.....!",
046,0x2a805c,"<@RL,65,00>勝者 <&BUF03>くん!",
047,0x2a805e,"<@RL,07,03>すなまみれ...<CD>やっぱリ みずぎに するんだった",
048,0x2a8060,"<@RL,06,03>よっし! つぎは おれだ!<CF><D1>カガミヤマの かたきを<CD>とってやるぜ!",
049,0x2a8062,"<@RL,65,00>ギンジョウ小学校 よせん Aブロック<CD>3回せんは「メダロット大すき!」<CF><D1><&BUF03>くんと<CD>スクリュ-ズの ナンバ-2<CF><D1>「じしょう てんさいハッカ-」<CD>せんこうの イワノイくん!",
050,0x2a8064,"<@RL,06,04>「じしょう」は よけいだよ...<CF><D1><@RL,65,00>きょうぎ こうもくは<CD>「メダスピ-ドキング」です!",
051,0x2a8066,"<@RL,06,01>ヘっヘ-ん! よゆうだぜ!",
052,0x2a8068,"<@RL,65,00>勝者 <&BUF03>くん!",
