Index[#version],Pointer[#version|],Original,Translated
000,0x2fc000,"<@RL,01,02>この アリカさんが ここまで<CD>バカに されて だまっていられる<CF><D1>もんですか!<CD>行っくわよ-!",
001,0x2fc002,"<@LL,00,06>あ! アリカっ!",
002,0x2fc004,"<@RL,03,04>ふっ こんどは アリカちゃんに<CD>先に 行かれて しまったな",
003,0x2fc006,"<@RL,03,00><&BUF03><CD>はんだんは お前に まかせる<CF><D1>右に 行くか?<*04>",
004,0x2fc008,"<@RL,02,04>では わたしも 右に まいリますわ<CF><D1><@RL,03,05>そうか...<CF><D1><@RL,03,03>じゃあ おれは 左に 行く!<CF><D1><&BUF03>!<CD>カリンを たのんだぞ!<CF><D1><@LL,00,00>う うん!",
005,0x2fc00a,"<@RL,02,04>それでは まいリましょうか<CD><&BUF03>くん",
006,0x2fc00c,"<@LL,00,04>あ うん",
007,0x2fc00e,"<@RL,03,00>じゃあ お前は 左だな!<CD>カリン! おれと お前は 右だ!<CF><D1><@RL,02,04>分かリましたわ",
008,0x2fc010,"<@RL,02,04>それでは <&BUF03>くん<CD>また あとで お会いしましょうね<CF><D1><@LL,00,04>あ うん カリンちゃんも<CD>気をつけて",
009,0x2fc012,"<@LL,00,00>さて ぼくは 左だ!<CD>アリカを おいかけよう<CF><D1>...ミズチ ぼくは お前の<CD>ところまで たどリついて<CF><D1>みせるからな!",
010,0x2fc014,"<@RL,01,06>もうっ! あたしひとリで<CD>行かせる気だったの?<CF><D1><@LL,00,05>だから 来たんじゃないか...<CF><D1><@RL,01,04>まっ いいわ 行きましょ!",
011,0x2fc016,"<@LL,00,00>こっちは コウジたちに まかせよう!",
012,0x2fc018,"<@LL,00,00>こっちは コウジたちに まかせよう!",
013,0x2fc01a,"<@LL,00,07>シオカラ! なんで ここに!?<CF><D1><@RL,16,00>こぞう! お前のせいで わしは...<CD>わしは こんな所に<CF><D1>おいやられたのじゃ! このうらみ<CD>まとめて はらしてくれるわい!",
014,0x2fc01c,"<@LL,00,02>さあ! そこを どいてくれよ!<CF><D1><@RL,16,00>......ふん そろそろ<CD>わしも しおどきかも しれんの",
015,0x2fc01e,"<@LL,00,05>シオカラ...<CF><D1><@RL,01,00>いいから さっさと スイッチ<CD>入れちゃいましょ",
016,0x2fc020,"<@LL,00,00>これだな スイッチって いうのは",
017,0x2fc022,"<@LL,00,00>そっちの じゅんびは いいか?<CD>コウジ<CF><D1><@RL,03,00>ああ こっちは かたづけたぜ!<CF><D1><@LL,00,00>じゃ スイッチを せ-ので おそう<CF><D1><@RL,03,00>おう!<CF><D1><@LL,00,00>...せ-の! ポチッと",
018,0x2fc024,"<@LL,00,04>...よし! あいたみたいだ<CD>行こう!",
019,0x2fc026,"<@LL,00,07>お前は サラミ!<CF><D1><@RL,17,02>お前でしゅね! お前のせいで<CD>ハクマさまは あたちたちを<CF><D1>貝すてて 出ていったでしゅよ!<CF><D1><@LL,00,07>だけどサラミ...!<CF><D1><@RL,17,02>言いわけは 聞かないでしゅ!",
