Index[#version],Pointer[#version|],Original,Translated
000,0x11d592,レベルが上がると いどうスピ-ドと<CD>攻撃の かいひが アップする<CF>また メダルの 形がヘんかしたリ<CD>メダフォ-スを おぼえる<*03>,"As the medal level increases,<D3>speed, evasion, even the style<CF>of the medal changes, and<D3>Medaforces are learned too.<*03>"
001,0x11d594,次のレベルアップに ひつような<CD>けいけんち<*03>,Experience is necessary to<D3>level up.<*03>
002,0x11d596,メダルと パ-ツの<CD>せいしつを あらわす<*03>,This determines the properties<D3>of medals and parts.<*03>
003,0x11d598,行動する時に メダロットや パ-ツの<CD>どこを ねらうかを きめる<*03>,Determines which part and<D3>Medarot are attacked.<*03>
004,0x11d59a,脚部パ-ツを<CD>ねらって 行動する<*03>,Mainly aims at leg parts.<*03>
005,0x11d59c,そうこうの 高いパ-ツを<CD>ねらって 行動する<*03>,Aims at parts with high<D3>performance.<*03>
006,0x11d59e,症状が ついていない パ-ツを<CD>ねらって 行動する<*03>,Aims at parts without<D3>status effects.<*03>
007,0x11d5a0,「まもる」「せっち」行動の<CD>パ-ツを ねらって 行動する<*03>,Aims at parts with Protect<D3>and Set-up effects.<*03>
008,0x11d5a2,「なおす」「とくしゅ」行動の<CD>パ-ツを ねらって 行動する<*03>,Aims at parts with Heal and<D3>Special effects.<*03>
009,0x11d5a4,「なぐる」「がむしゃら」<CD>「うつ」「ねらいうち」攻撃の<CF>パ-ツを ねらって 行動する<CD><*03>,"Aims at parts with Strike,<D3>Berserk, Shoot, and<CF>Snipe effects.<*03>"
010,0x11d5a6,ランダムにパ-ツを<CD>ねらって 行動する<*03>,Randomly aims.<*03>
011,0x11d5a8,メダルと パ-ツの<CD>ぞくせいを 合わせると<CF>全ての行動せいこうちが アップする<*03>,Matching the attributes<D3>of the parts and medals<CF>Provides a boost to all<D3>effects.<*03><D3>
012,0x11d5aa,せんとう中 みかたのメダロットが<CD>2体同時に 中心にとうちゃくすると<CF>行動の せいこうちが アップする<CF>アップした じょうほうは<CD>メダルにも きおくされる<*03>,"If two allied Medarots reach<D3>the center simultaneously,<CF>Then the effects are<D3>increased.<CF>The increased effect will be<D3>recorded to the Medal.<*03>"
013,0x11d5ac,行動するたびに パ-ツにたいおうした<CD>じゅくれんどが アップする<CF>じゅくれんどが 上がると<CD>行動の せいこうちが アップする<*03>,"Each time an action is<D3>performed, the skill level<CF>Of the matching part is<D3>increased.<*03>"
014,0x11d5ae,1ばん ちかいてきに 攻撃をしかける<CD>クリティカルしやすい<CF>だいひょうてきな パ-ツは<CD>「ソ-ド」「サンダ-」<CF>この行動から 次の行動まで<CD>「ぼうぎょ」が できない<*03>,"Attacks the nearest enemy,<D3>it has a high critical chance.<CF>Some example parts are<D3>Sword and Thunder.<CF>Until its next turn, it<D3>can not be Defended.<*03>"
015,0x11d5b0,ねらったあいてに 攻撃をしかける<CD><CF>だいひょうてきな パ-ツは<CD>「ライフル」「レ-ザ-」<CF>攻撃をおこなう 行動の中では<CD>ゆいいつ ペナルティがない<*03>,Some example parts are<D3>Rifle and Laser.<CF>It's the only action<D3>that has no penalty.<*03>
016,0x11d5b2,1ばん ちかいてきに<CD>全力で 攻撃をしかける<CF>すいしんで ダメ-ジが アップする<CD>かんつうする パ-ツも おおい<CF>だいひょうてきな パ-ツは<CD>「ハンマ-」「フリ-ズ」<CF>この行動から 次の行動まで<CD>「かいひ」「ぼうぎょ」が できない<*03>,"An all out attack on<D3>the nearest opponent.<CF>The damage is increased<D3>in accordance with propulsion.<CF>Some example parts are<D3>Hammer and Freeze.<CF>Until the next turn, it can't<D3>Evade or be Defended.<*03>"""
017,0x11d5b4,ねらったあいてに 攻撃をしかける<CD>かなリ クリティカルしやすい<CF>だいひょうてきな パ-ツは<CD>「ガトリング」「ビ-ム」<CF>この行動から 次の行動まで<CD>「かいひ」が できない<*03>,"A targeted attack with<D3>a high crital chance.<CF>Some example parts are<D3>Gatling and Beam<CF>Until the next turn, it can't<D3>Evade.<*03>"
018,0x11d5b6,てきからの 攻撃を ふせいで<CD>みかたの ひがいを すくなくする<CF>だいひょうてきな パ-ツは<CD>「ぼうぎょ」「いんペい」<CF>ちょくせつ 攻撃を ぼうぎょするのと<CD>あいての さくせんを くずすものの<CF>大きく 分けて 2しゅるいがある<CD><*03>,Protects from an opponent's<D3>attack and reduces damage.<CF>Some example parts are<D3>Defend and Conceal.<CF>Directly defending an attack<D3>and disrupting the attack<CF>Are the two main types.<*03>
019,0x11d5b8,てきからの 攻撃を ふせぐために<CD>トラップを セットする<CF>だいひょうてきな パ-ツは<CD>「かくとうトラップ」<CF>トラップは みかた1人に 1個ずつ<CD>セットすることができる<CF>すでに トラップがある時は<CD>あたらしい トラップだけが のこる<*03>,"Set-up a Trap to disrupt<D3>enemy attacks.<CF>An example part is<D3>Melee Trap.<CF>Each player may set-up<D3>one trap.<CF>If there is already a trap,<D3>the new one will take its place.<*03>"
020,0x11d5ba,てきから うけた ダメ-ジや 症状を<CD>しゅんじに かいふくする<CF>だいひょうてきな パ-ツは<CD>「かいふく」「ふっかつ」<*03>,Instantly repair damage and<D3>statuses caused by the enemy.<CF>Some example parts are<D3>Repair and Revive.<*03>
021,0x11d5bc,てきから うける ダメ-ジを<CD>クリアしたリ てきに はじきかえす<CF>だいひょうてきな パ-ツは<CD>「かやくむこう」「はんしゃ」<*03>,Clears and Reflects damage<D3>from an opponent.<CF>Some example parts are Null-<D3>Explosive and Reflect.<*03>
022,0x11d5be,パ-ツの のうリょくを ヘんかさせて<CD>みかたの 攻撃を サポ-トする<CF>だいひょうてきな パ-ツは<CD>「じゅうてん」「ヘんか」<*03>,Parts with the ability<D3>to support an ally's action.<CF>Some examples are<D3>Loading and Change.<*03>
