Index[#version],Pointer[#version|],Original,Translated
000,0x3fdd38,<FINAL>,
001,0x3fdd3a,@0x3fdd38,@0x3fdd38
002,0x3fdd3c,@0x3fdd38,@0x3fdd38
003,0x3fdd3e,@0x3fdd38,@0x3fdd38
004,0x3fdd40,@0x3fdd38,@0x3fdd38
005,0x3fdd42,@0x3fdd38,@0x3fdd38
006,0x3fdd44,@0x3fdd38,@0x3fdd38
007,0x3fdd46,@0x3fdd38,@0x3fdd38
008,0x3fdd48,@0x3fdd38,@0x3fdd38
009,0x3fdd4a,@0x3fdd38,@0x3fdd38
010,0x3fdd4c,@0x3fdd38,@0x3fdd38
011,0x3fdd4e,@0x3fdd38,@0x3fdd38
012,0x3fdd50,@0x3fdd38,@0x3fdd38
013,0x3fdd52,@0x3fdd38,@0x3fdd38
014,0x3fdd54,@0x3fdd38,@0x3fdd38
015,0x3fdd56,@0x3fdd38,@0x3fdd38
