Index[#version],Pointer[#version|],Original,Translated
000,0x3fdd58,こ-んか-いの- らっき-<CD>メダロットは-<CF><*01>,
001,0x3fdd5a,このおみくじは 時間切れで-す<CD>もういちど ひきなおしてくださいな<*04>,
002,0x3fdd5c,このおみくじの ゆうこう<CD>時間は あと <&BUF0F>で-す<*04>,
003,0x3fdd5e,まぁまあかな <*02>,"It was so-so, I guess.<*02>"
004,0x3fdd60,こんなもんかな<*02>,
005,0x3fdd62,ふう あぶなかった<*02>,
006,0x3fdd64,あとちょっとだったのに...<*02>,
007,0x3fdd66,なんだかなあ<*02>,
008,0x3fdd68,<SFF>こんなもんかな<CD>左院パ-ツを<CD>なんだかなあ<*02>,
009,0x3fdd6a,<SFF>このおみくじは 時間切れで-す<CD>もういちど ひきなおしてくださいな<*04>,
010,0x3fdd6c,<SFF>このおみくじの ゆうこう<CD>時間は あと <&BUF0F>で-す<*04>,
011,0x3fdd6e,こんかいのしんさいんは<CD>このかたがたです<*02>,
012,0x3fdd9a,このかたがたです<*02>,
013,0x3fdd9c,「男は貝ためよリ体力だ!」の<CD>アレキサンダさん<*02>,
014,0x3fdd9e,「ハデハデな ものが いいのよ」と<CD>ビショウネンさん<*02>,
015,0x3fdda0,「バランスこそ ちからなリ!」の<CD>ブルドッグさん<*02>,
016,0x3fdda2,「やっぱリかわいくなくっちゃ」の<CD>しらたまさん<*02>,
017,0x3fdda4,...でおおくリいたします<*02>,
018,0x3fdda6,それではしんさに<CD>うつリたいとおもいます<*02>,
019,0x3fdda8,うつリたいとおもいます<*02>,
020,0x3fddaa,それではつぎにまいリましょう<*02>,
021,0x3fddac,<&BUF10>人目の メダロットの しょうかい<*02>,
022,0x3fddae,<&BUF11>さんの<*02>,
023,0x3fddb0,「<&BUF12>」です<*02>,
024,0x3fddb2,それでは しんさいんの みなさん<CD>点数のほうを おねがいします!<*02>,
025,0x3fddb4,点数のほうを おねがいします!<*02>,
026,0x3fddb6,<&BUF10>点! <&BUF11>点! <&BUF12>点!<*04>,
027,0x3fddb8,合計 <&BUF10>点です!<*02>,
028,0x3fddba,よって しょうしゃは...!<*02>,
029,0x3fddbc,<&BUF10>さんの<*02>,
030,0x3fddbe,「<&BUF11>」です!<*02>,
031,0x3fddc0,おめでとうございます!<*02>,
032,0x3fddc2,みなさん おまたせいたしましたぁ!<*03>,
033,0x3fddc4,<SFF><&BUF10><*04>,
034,0x3fddc6,<SFF><&BUF11><*04>,
035,0x3fddc8,それでは みなさま 次のしんさで<CD>お会いしましょう!<CD><CF><D1>ミス.ちまきでした~!,
036,0x3fddca,わたくし ミス.ちまきが<CD>おおくリする ミスコンの<CD><CF><D1>はじまリであリます!,
037,0x3fddcc,く--っ! かんどうだっ!<CD>これぞ 男の中の男!!,
038,0x3fddda,男気に あふれる フォルム<CD>あつい たましいを かんじるぜ!,
039,0x3fdddc,わるくは ないが<CD>男の たましいが かんじられん!,
040,0x3fddde,ふん 本当に やる気が あるのか?<CD>出直して来いっ!!,
041,0x3fdde0,なっ 何だ これはっ!!<CD>ふざけるな! こんなものが<CD><CF><D1>男と言えるかっ!!,
042,0x3fdde2,んまあ! ぬぁんて うつくしさ!!<CD>ああ~ん さ.い.こ.うっ♥,
043,0x3fdde4,あら~ ス.テ.キ♥<CD>スキに なっちゃいそう♥,
044,0x3fdde6,うう~ん もうっ! だからぁ<CD>そうじゃないのよねぇ~,
045,0x3fdde8,やだわぁ~ それで<CD>うつくしいつもリぃ?,
046,0x3fddea,まっ 何よ それ! ヒドイわぁ!<CD>かがみ 貝たこと あるのぉ?,
047,0x3fddec,シンプル それでいて 力づよい<CD>...きゅうきょくの バランスだ!,
048,0x3fddee,むだな部分が はぶかれた 体に<CD>やどる かれんな心...じつに いい,
049,0x3fddf0,もっと シェイプアップすベきだな<CD>バランスが いまいちだ,
050,0x3fddf2,ふむ どうやら きみと わたしの<CD>もとめる うつくしさは ちがうようだ,
051,0x3fddf4,はっきリ言って しゅみを うたがうね,
052,0x3fddf6,すっ...すばらしいっ!<CD>これぞ「び」! しびれちゃう♥,
053,0x3fddf8,なるほどね キミの<CD>言いたいことも 分からなくはない,
054,0x3fddfa,...フッ あまいな そんなことでは<CD>わたしの心は つかめないよ,
055,0x3fddfc,ディテ-ルに こだわってね<CD>もっと こう...,
056,0x3fddfe,ちがうっ! これは わたしの<CD>もとめる うつくしさでは ないっ!!,
