Index[#version],Pointer[#version|],Original,Translated
000,0x2a4000,"<@LL,00,01>ごちそうさま-!<CD>あ- おいしかった!<CF><D1><@RL,01,01>ごちそうさま-<CF><D1><@LL,00,04>やっぱリさ いっしょに 食ベると<CD>おいしいよね<CF><D1>1人で 食ベるよリ ずっとね!<CF><D1>アリカも そう思ったから ここに<CD>来たんだろ?<CF><D1><@RL,01,04>...ま ね<CF><D1>何かさ この リんかい学校も<CD>あたしたちの クラスだけ<CF><D1>リんかい学校って 言うよリ<CD>きょうかがっしゅくって かんじだし<CF><D1>このままじゃ もの足リない かんじ<CF><D1><@RL,01,05>うまく 言えないんだけど...<CF><D1><@LL,00,04>アリカの 言いたいこと 分かるよ<CD>だけど ぼく 思ったんだ<CF><D1>リュウコ先生は「しょうぶは<CD>勝たなきゃ いみがない」って<CF><D1>言ってたけど ぼくは 今でも<CD>それは ちがうような 気がする<CF><D1>でも 先生は「メダロッタ-と<CD>メダロットは いっしんどうたい」<CF><D1>だって 言ってた<CF><D1>しょうぶに 勝とうと 思ったら<CD>メダロッタ-も メダロットと<CF><D1>いっしょになって がんばらなきゃ<CD>いけないってこと ぼくも<CF><D1>何だか なっとく できるんだ<CF><D1>だから がんばって みようと<CD>思う...<CF><D1><@RL,01,04>あんたらしい いけんね<CF><D1>じゃ この アリカさんも<CD>まけてられないわね!<CF><D1>さっさと きがえて 行くわよ<CD><&BUF03>!<CF><D1><@LL,00,04>うん!",
001,0x2a4002,"<@LL,00,04>さて じゃあ きがえるか!",
002,0x2a4004,"<@LL,00,05>今 ねちゃダメだよ",
003,0x2a4006,"<@LL,00,00>ねるまえに ごはんだ ごはん!",
004,0x2a4008,"<@LL,00,00>さて ねよっかな",
005,0x2a400a,"<@LL,00,00>いよいよ 明日は 大会か<CD>ぼくと アリカと コウジと<CF><D1>カリンちゃん...それから...<CD>楽しみだなぁ<CF><D1>じょうい にゅうしょう したら<CD>リュウトウ学園ヘ 行くことに<CF><D1>なるんだよな<CF><D1>シュリが 言ってた<CD>「ビ-ストキング」って じんぶつと<CF><D1>「S-R計画」のこと...今は <CF><D1>まだ 分からないことだらけだけど<CD>きっと もうすぐ...",
006,0x2a400c,"<@LL,00,04>ふぁ- よく ねた!<CD>さて 今日は 大会だ!<CF><D1><@LL,00,01>じょうい めざして がんばるぞ-!",
007,0x2a400e,"<@LL,00,07>って 今 何時!?",
008,0x2a4010,"<@LL,00,07>うわっ! もう こんな時間なの!?<CF><D1><@LL,00,08>...ごはんが かたづけられてるよ<CD>さっさと きがえて 行くかぁ...",
009,0x2a4012,"<@LL,00,04>さて ぼくは メダロット3体<CD>租んでたかな?",
010,0x2a4014,"<@LL,00,04>よし! 行こう!",
011,0x2a4016,"<@LL,00,05>租んでなかった...",
012,0x2a4018,"<@LL,00,00>きがえてから 行かなくちゃ",
013,0x2a401a,"<@RL,01,07>早く 早く!<CD>おくれたら また おこられるわよ!",
014,0x2a401c,"<@LL,00,07>まってよ! アリカ!",
015,0x2a401e,"<@RL,22,00>あつまったわね はじめるわ<CD>今日の メニュ-は...<CF><D1>がっきゅう いいんちょう<CD>よみあげて",
016,0x2a4020,"<@RL,2A,00>1.メダスピ-ドキング<CD>2.メダロ-ドレ-ス<CF><D1>3.メダバ-ド...",
017,0x2a4022,"<@RL,2A,00>何だ きのうと いっしょじゃないか<CF><D1><@RL,22,00>しずかに! まだ おわってないわ",
018,0x2a4024,"<@RL,22,00>きのうは ついたばかリで<CD>つかれていただろうから<CF><D1>これで おわリに してあげたのよ",
019,0x2a4026,"<@RL,35,00>「してあげたのよ」って...<CF><D1>わたしたち どれだけ<CD>やれば いいの?",
