Index[#version],Pointer[#version|],Original,Translated
000,0x11e745,今回の ロボトルは<CD>「かくとうきんし」ロボトルです<CF>「なぐる」「がむしゃら」の パ-ツと<CD>メダフォ-スが 使用できません<*02>,
001,0x11e747,今回の ロボトルは<CD>「しゃげききんし」ロボトルです<CF>「うつ」「ねらいうち」の パ-ツと<CD>メダフォ-スが 使用できません<*02>,
002,0x11e749,今回の ロボトルは<CD>「ぼうぎょきんし」ロボトルです<CF>「まもる」「せっち」の パ-ツと<CD>メダフォ-スが 使用できません<*02>,
003,0x11e74b,今回の ロボトルは<CD>「かいふくきんし」ロボトルです<CF>「なおす」「とくしゅ」の パ-ツと<CD>メダフォ-スが 使用できません<*02>,
004,0x11e74d,今回の ロボトルは<CD>「おうえんきんし」ロボトルです<CF>「おうえん」「ぼうがい」の パ-ツと<CD>メダフォ-スが 使用できません<*02>,
005,0x11e74f,今回の ロボトルは<CD>「おとこメダロット」げんていです<CF>「おんなメダロット」は<CD>さんかできません<*02>,
006,0x11e751,今回の ロボトルは<CD>「おんなメダロット」げんていです<CF>「おとこメダロット」は<CD>さんかできません<*02>,
007,0x11e753,今回の ロボトルは<CD>「ふゆうメダロット」げんていです<CF>そのほかの 脚部タイプの<CD>メダロットは さんかできません<*02>,
008,0x11e755,今回の ロボトルは<CD>「にきゃくメダロット」げんていです<CF>そのほかの 脚部タイプの<CD>メダロットは さんかできません<*02>,
009,0x11e757,今回の ロボトルは<CD>「せんしゃメダロット」げんていです<CF>そのほかの 脚部タイプの<CD>メダロットは さんかできません<*02>,
010,0x11e759,今回の ロボトルは<CD>「パ-トナ-」げんていです<CF>パ-トナ-の 1体だけが<CD>さんかできます<*02>,This robattle is limited to our partners and only one partner each can join in!<*02>
011,0x11e75b,今回の ロボトルは<CD>「そうこう100」げんていです<CF>1体の そうこうが 100までの<CD>メダロットだけが さんかできます<*02>,
012,0x11e75d,今回の ロボトルは<CD>「そうこう200」げんていです<CF>1体の そうこうが 200までの<CD>メダロットだけが さんかできます<*02>,
013,0x11e75f,今回の ロボトルは<CD>「そうこう200」げんていです<CF>1体の そうこうが 200いじょうの<CD>メダロットだけが さんかできます<*02>,
014,0x11e761,今回の ロボトルは<CD>「6体かちぬき」ロボトルです<CF>1体が きのうていしするたびに<CD>つぎの メダロットを さんかさせて<CF>6体ぜんいんが きのうていしするまで<CD>ロボトルを つづけます<CF>さいごに かちのこったチ-ムが<CD>しょうリとなリます<*02>,
015,0x11e763,今回の ロボトルは<CD>「9体かちぬき」ロボトルです<CF>1体が きのうていしするたびに<CD>つぎの メダロットを さんかさせて<CF>9体ぜんいんが きのうていしするまで<CD>ロボトルを つづけます<CF>さいごに かちのこったチ-ムが<CD>しょうリとなリます<*02>,
016,0x11e765,今回の ロボトルは<CD>「チ-ム」ロボトルです<CF>あなたの パ-トナ-を<CD>リ-ダ-として さんかさせます<CF>なかまの メダロットに ちょくせつ<CD>めいれいを あたえられませんが<CF>ロ-テ-ションの ヘんこうで<CD>さくせんを かえることができます<*02>,
017,0x11e767,<FINAL>,
018,0x11e769,@0x11e767,@0x11e767
019,0x11e76b,@0x11e767,@0x11e767
020,0x11e76d,@0x11e767,@0x11e767
021,0x11e76f,@0x11e767,@0x11e767
022,0x11e771,@0x11e767,@0x11e767
023,0x11e773,@0x11e767,@0x11e767
024,0x11e775,@0x11e767,@0x11e767
025,0x11e777,@0x11e767,@0x11e767
026,0x11e779,@0x11e767,@0x11e767
027,0x11e77b,@0x11e767,@0x11e767
028,0x11e77d,@0x11e767,@0x11e767
029,0x11e77f,@0x11e767,@0x11e767
030,0x11e781,@0x11e767,@0x11e767
031,0x11e783,@0x11e767,@0x11e767
032,0x11e785,@0x11e767,@0x11e767
033,0x11e787,@0x11e767,@0x11e767
034,0x11e789,@0x11e767,@0x11e767
035,0x11e78b,@0x11e767,@0x11e767
036,0x11e78d,@0x11e767,@0x11e767
037,0x11e78f,@0x11e767,@0x11e767
038,0x11e791,@0x11e767,@0x11e767
039,0x11e793,@0x11e767,@0x11e767
040,0x11e795,@0x11e767,@0x11e767
041,0x11e797,@0x11e767,@0x11e767
042,0x11e799,@0x11e767,@0x11e767
043,0x11e79b,@0x11e767,@0x11e767
044,0x11e79d,@0x11e767,@0x11e767
045,0x11e79f,@0x11e767,@0x11e767
046,0x11e7a1,@0x11e767,@0x11e767
047,0x11e7a3,@0x11e767,@0x11e767
048,0x11e7a5,@0x11e767,@0x11e767
049,0x11e7a7,@0x11e767,@0x11e767
050,0x11e7a9,@0x11e767,@0x11e767
051,0x11e7ab,@0x11e767,@0x11e767
052,0x11e7ad,@0x11e767,@0x11e767
053,0x11e7af,@0x11e767,@0x11e767
054,0x11e7b1,@0x11e767,@0x11e767
055,0x11e7b3,@0x11e767,@0x11e767
056,0x11e7b5,@0x11e767,@0x11e767
057,0x11e7b7,@0x11e767,@0x11e767
058,0x11e7b9,@0x11e767,@0x11e767
059,0x11e7bb,@0x11e767,@0x11e767
060,0x11e7bd,@0x11e767,@0x11e767
061,0x11e7bf,@0x11e767,@0x11e767
062,0x11e7c1,@0x11e767,@0x11e767
063,0x11e7c3,@0x11e767,@0x11e767
064,0x11e7c5,@0x11e767,@0x11e767
065,0x11e7c7,@0x11e767,@0x11e767
066,0x11e7c9,@0x11e767,@0x11e767
067,0x11e7cb,@0x11e767,@0x11e767
068,0x11e7cd,@0x11e767,@0x11e767
069,0x11e7cf,@0x11e767,@0x11e767
070,0x11e7d1,@0x11e767,@0x11e767
071,0x11e7d3,@0x11e767,@0x11e767
072,0x11e7d5,@0x11e767,@0x11e767
073,0x11e7d7,@0x11e767,@0x11e767
074,0x11e7d9,@0x11e767,@0x11e767
075,0x11e7db,@0x11e767,@0x11e767
076,0x11e7dd,@0x11e767,@0x11e767
077,0x11e7df,@0x11e767,@0x11e767
078,0x11e7e1,@0x11e767,@0x11e767
079,0x11e7e3,@0x11e767,@0x11e767
080,0x11e7e5,@0x11e767,@0x11e767
081,0x11e7e7,@0x11e767,@0x11e767
082,0x11e7e9,@0x11e767,@0x11e767
083,0x11e7eb,@0x11e767,@0x11e767
084,0x11e7ed,@0x11e767,@0x11e767
085,0x11e7ef,@0x11e767,@0x11e767
086,0x11e7f1,@0x11e767,@0x11e767
087,0x11e7f3,@0x11e767,@0x11e767
088,0x11e7f5,@0x11e767,@0x11e767
089,0x11e7f7,@0x11e767,@0x11e767
090,0x11e7f9,@0x11e767,@0x11e767
091,0x11e7fb,@0x11e767,@0x11e767
092,0x11e7fd,@0x11e767,@0x11e767
093,0x11e7ff,@0x11e767,@0x11e767
094,0x11e801,@0x11e767,@0x11e767
095,0x11e803,@0x11e767,@0x11e767
096,0x11e805,@0x11e767,@0x11e767
097,0x11e807,@0x11e767,@0x11e767
098,0x11e809,@0x11e767,@0x11e767
099,0x11e80b,@0x11e767,@0x11e767
100,0x11e80d,@0x11e767,@0x11e767
101,0x11e80f,@0x11e767,@0x11e767
102,0x11e811,@0x11e767,@0x11e767
103,0x11e813,@0x11e767,@0x11e767
104,0x11e815,@0x11e767,@0x11e767
105,0x11e817,@0x11e767,@0x11e767
106,0x11e819,@0x11e767,@0x11e767
107,0x11e81b,@0x11e767,@0x11e767
108,0x11e81d,@0x11e767,@0x11e767
109,0x11e81f,@0x11e767,@0x11e767
110,0x11e821,@0x11e767,@0x11e767
111,0x11e823,@0x11e767,@0x11e767
112,0x11e825,@0x11e767,@0x11e767
113,0x11e827,@0x11e767,@0x11e767
114,0x11e829,@0x11e767,@0x11e767
115,0x11e82b,@0x11e767,@0x11e767
116,0x11e82d,@0x11e767,@0x11e767
117,0x11e82f,@0x11e767,@0x11e767
118,0x11e831,@0x11e767,@0x11e767
119,0x11e833,@0x11e767,@0x11e767
120,0x11e835,@0x11e767,@0x11e767
121,0x11e837,@0x11e767,@0x11e767
122,0x11e839,@0x11e767,@0x11e767
123,0x11e83b,@0x11e767,@0x11e767
124,0x11e83d,@0x11e767,@0x11e767
125,0x11e83f,@0x11e767,@0x11e767
126,0x11e841,@0x11e767,@0x11e767
127,0x11e843,@0x11e767,@0x11e767
128,0x11e845,@0x11e767,@0x11e767
129,0x11e847,@0x11e767,@0x11e767
130,0x11e849,@0x11e767,@0x11e767
131,0x11e84b,@0x11e767,@0x11e767
132,0x11e84d,@0x11e767,@0x11e767
133,0x11e84f,@0x11e767,@0x11e767
134,0x11e851,@0x11e767,@0x11e767
135,0x11e853,@0x11e767,@0x11e767
136,0x11e855,@0x11e767,@0x11e767
137,0x11e857,@0x11e767,@0x11e767
138,0x11e859,@0x11e767,@0x11e767
139,0x11e85b,@0x11e767,@0x11e767
140,0x11e85d,@0x11e767,@0x11e767
141,0x11e85f,@0x11e767,@0x11e767
142,0x11e861,@0x11e767,@0x11e767
143,0x11e863,@0x11e767,@0x11e767
144,0x11e865,@0x11e767,@0x11e767
145,0x11e867,@0x11e767,@0x11e767
146,0x11e869,@0x11e767,@0x11e767
147,0x11e86b,@0x11e767,@0x11e767
148,0x11e86d,@0x11e767,@0x11e767
149,0x11e86f,@0x11e767,@0x11e767
150,0x11e871,@0x11e767,@0x11e767
151,0x11e873,@0x11e767,@0x11e767
152,0x11e875,@0x11e767,@0x11e767
153,0x11e877,@0x11e767,@0x11e767
154,0x11e879,@0x11e767,@0x11e767
155,0x11e87b,@0x11e767,@0x11e767
156,0x11e87d,@0x11e767,@0x11e767
157,0x11e87f,@0x11e767,@0x11e767
158,0x11e881,@0x11e767,@0x11e767
159,0x11e883,@0x11e767,@0x11e767
160,0x11e885,@0x11e767,@0x11e767
161,0x11e887,@0x11e767,@0x11e767
162,0x11e889,@0x11e767,@0x11e767
163,0x11e88b,@0x11e767,@0x11e767
164,0x11e88d,@0x11e767,@0x11e767
165,0x11e88f,@0x11e767,@0x11e767
166,0x11e891,@0x11e767,@0x11e767
167,0x11e893,@0x11e767,@0x11e767
168,0x11e895,@0x11e767,@0x11e767
169,0x11e897,@0x11e767,@0x11e767
170,0x11e899,@0x11e767,@0x11e767
171,0x11e89b,@0x11e767,@0x11e767
172,0x11e89d,@0x11e767,@0x11e767
173,0x11e89f,@0x11e767,@0x11e767
174,0x11e8a1,@0x11e767,@0x11e767
175,0x11e8a3,@0x11e767,@0x11e767
176,0x11e8a5,@0x11e767,@0x11e767
177,0x11e8a7,@0x11e767,@0x11e767
178,0x11e8a9,@0x11e767,@0x11e767
179,0x11e8ab,@0x11e767,@0x11e767
180,0x11e8ad,@0x11e767,@0x11e767
181,0x11e8af,@0x11e767,@0x11e767
182,0x11e8b1,@0x11e767,@0x11e767
183,0x11e8b3,@0x11e767,@0x11e767
184,0x11e8b5,@0x11e767,@0x11e767
185,0x11e8b7,@0x11e767,@0x11e767
186,0x11e8b9,@0x11e767,@0x11e767
187,0x11e8bb,@0x11e767,@0x11e767
188,0x11e8bd,@0x11e767,@0x11e767
189,0x11e8bf,@0x11e767,@0x11e767
190,0x11e8c1,@0x11e767,@0x11e767
191,0x11e8c3,@0x11e767,@0x11e767
192,0x11e8c5,@0x11e767,@0x11e767
193,0x11e8c7,@0x11e767,@0x11e767
194,0x11e8c9,@0x11e767,@0x11e767
195,0x11e8cb,@0x11e767,@0x11e767
196,0x11e8cd,@0x11e767,@0x11e767
197,0x11e8cf,@0x11e767,@0x11e767
198,0x11e8d1,@0x11e767,@0x11e767
199,0x11e8d3,@0x11e767,@0x11e767
200,0x11e8d5,@0x11e767,@0x11e767
201,0x11e8d7,@0x11e767,@0x11e767
202,0x11e8d9,@0x11e767,@0x11e767
203,0x11e8db,@0x11e767,@0x11e767
204,0x11e8dd,@0x11e767,@0x11e767
205,0x11e8df,@0x11e767,@0x11e767
206,0x11e8e1,@0x11e767,@0x11e767
207,0x11e8e3,@0x11e767,@0x11e767
208,0x11e8e5,@0x11e767,@0x11e767
209,0x11e8e7,@0x11e767,@0x11e767
210,0x11e8e9,@0x11e767,@0x11e767
211,0x11e8eb,@0x11e767,@0x11e767
212,0x11e8ed,@0x11e767,@0x11e767
213,0x11e8ef,@0x11e767,@0x11e767
214,0x11e8f1,@0x11e767,@0x11e767
215,0x11e8f3,@0x11e767,@0x11e767
216,0x11e8f5,@0x11e767,@0x11e767
217,0x11e8f7,@0x11e767,@0x11e767
218,0x11e8f9,@0x11e767,@0x11e767
219,0x11e8fb,@0x11e767,@0x11e767
220,0x11e8fd,@0x11e767,@0x11e767
221,0x11e8ff,@0x11e767,@0x11e767
222,0x11e901,@0x11e767,@0x11e767
223,0x11e903,@0x11e767,@0x11e767
224,0x11e905,@0x11e767,@0x11e767
225,0x11e907,@0x11e767,@0x11e767
226,0x11e909,@0x11e767,@0x11e767
227,0x11e90b,@0x11e767,@0x11e767
228,0x11e90d,@0x11e767,@0x11e767
229,0x11e90f,@0x11e767,@0x11e767
230,0x11e911,@0x11e767,@0x11e767
231,0x11e913,@0x11e767,@0x11e767
232,0x11e915,@0x11e767,@0x11e767
233,0x11e917,@0x11e767,@0x11e767
234,0x11e919,@0x11e767,@0x11e767
235,0x11e91b,@0x11e767,@0x11e767
236,0x11e91d,@0x11e767,@0x11e767
237,0x11e91f,@0x11e767,@0x11e767
238,0x11e921,@0x11e767,@0x11e767
239,0x11e923,@0x11e767,@0x11e767
240,0x11e925,@0x11e767,@0x11e767
241,0x11e927,@0x11e767,@0x11e767
242,0x11e929,@0x11e767,@0x11e767
243,0x11e92b,@0x11e767,@0x11e767
244,0x11e92d,@0x11e767,@0x11e767
245,0x11e92f,@0x11e767,@0x11e767
246,0x11e931,@0x11e767,@0x11e767
247,0x11e933,@0x11e767,@0x11e767
248,0x11e935,@0x11e767,@0x11e767
249,0x11e937,@0x11e767,@0x11e767
250,0x11e939,@0x11e767,@0x11e767
251,0x11e93b,@0x11e767,@0x11e767
252,0x11e93d,@0x11e767,@0x11e767
253,0x11e93f,@0x11e767,@0x11e767
254,0x11e941,@0x11e767,@0x11e767
255,0x11e943,@0x11e767,@0x11e767
