Index[#version],Pointer[#version|],Original,Translated
000#kabuto,0x3a8000,"<@RL,FF,4C>1体の名は ベルゼルガ<CD>もう1体は...<CF><D1>ブロッソメイル<CD>そういう 名前だそうだ<CF><D1><@LL,00,05>ベルゼルガの 名前は<CD>聞いたことあるけど<CF><D1>ブロッソメイルの方は<CD>はつみみだなぁ<CF><D1><@RL,FF,4C>おれもだ ベルゼルガはともかく<CD>ブロッソメイルの方は<CF><D1>どのような すがたを<CD>しているのかも わからない...<CF><D1>ただ 「赤いアクマ」の名の通リ<CD>赤いボディの メダロットだそうだ<CF><D1><@LL,00,07>ヘぇ よく 知ってるなぁ<CF><D1><@RL,FF,4C>これぐらいは な<CF><D1><@RL,23,00>.........<CF><D1><@LL,00,00>なんで そんなに 知ってるの?<CF><D1><@RL,FF,4C>おれの デ-タを<CD>うばわれたリするからだ<CF><D1>おれは ヤツらの じっけんしつに<CD>とらわれていたのだからな<CF><D1><@LL,00,03>ご ごめん...<CF><D1><@RL,FF,4C>にどと うばわれることのないよう<CD>気をつけるんだな<CF><D1><@LL,00,04>わかってるよ<CF><D1><@RL,FF,4C>よし",
000#kuwagata,0x3a8000,"<@RL,FF,40>1体の名は ベルゼルガ もう1体は<CD>ブロッソメイルって 言うらしいぜ<CF><D1><@LL,00,05>ベルゼルガの 名前は<CD>聞いたことあるけど<CF><D1>ブロッソメイルの方は<CD>はつみみだなぁ<CF><D1><@RL,FF,40>オレもだ ベルゼルガはともかく<CD>ブロッソメイルの方は<CF><D1>どんな すがたを してるかも<CD>わからないんだ...<CF><D1>ただ 「赤いアクマ」の名の通リ<CD>赤いボディの メダロットらしいぜ<CF><D1><@LL,00,07>ヘぇ よく 知ってるなぁ<CF><D1><@RL,FF,40>これぐらいは な<CF><D1><@LL,00,00>なんで そんなに 知ってるの?<CF><D1><@RL,FF,40>オレの デ-タを<CD>うばわれたリするからだろ<CF><D1>オレは ヤツらの じっけんしつに<CD>つかまってたんだからな<CF><D1><@LL,00,03>ご ごめん...<CF><D1><@RL,FF,40>にどと うばわれないように<CD>気をつけるんだな<CF><D1><@LL,00,04>わかってるよ<CF><D1><@RL,FF,40>よし",
001,0x3a8002,"<@RL,23,01>おい 早く すすめ",
002,0x3a8004,"<@LL,00,06>ごめん すぐに 行くから",
003#kabuto,0x3a8006,"<@RL,FF,4C>うるさいヤツだ",
003#kuwagata,0x3a8006,"<@RL,FF,40>うるさいヤツだな",
004,0x3a8008,"<@RL,23,01>.........",
005#kabuto,0x3a800a,"<@RL,FF,4C>! 何か いるぞッ!!",
005#kuwagata,0x3a800a,"<@RL,FF,40>! 何か いるぞッ!!",
006,0x3a800c,"<@LL,00,02>ブロッソメイルかっ!?",
007,0x3a800e,"<@RL,23,01>いや...ちがう",
008,0x3a8010,"<@RL,FF,EA>キヒッ こんなところに 人間か<CD>めずらしいなぁ...",
009#kabuto,0x3a8012,"<@RL,FF,4C>お前は...ベルゼルガか!?<CF><D1><@LL,00,02>こいつが ベルゼルガ...<CF><D1><@RL,23,01>気をつけろ ヤツも 3げんそくが<CD>そんざいしない メダロットだ<CF><D1><@RL,FF,4C>そんなことは どうでもいい<CD>たおせば いいんだからな!<CF><D1><@RL,FF,EA>キハッ わらわせてくれる<CD>オレは しんかした メダロットだ<CF><D1>キサマらとは デキがちがうのだよ!<CD>デキがなあぁぁぁぁぁぁぁッ!!<CF><D1><@RL,23,01>ほざけッ!!",
009#kuwagata,0x3a8012,"<@RL,FF,40>お前は...ベルゼルガか!?<CF><D1><@LL,00,02>こいつが ベルゼルガ...<CF><D1><@RL,23,01>気をつけろ ヤツも 3げんそくが<CD>そんざいしない メダロットだ<CF><D1><@RL,FF,40>そんなことは どうでもいいさ<CD>たおしゃ いいんだからな!<CF><D1><@RL,FF,EA>キハッ わらわせてくれる<CD>オレは しんかした メダロットだ<CF><D1>キサマらとは デキがちがうのだよ!<CD>デキがなあぁぁぁぁぁぁぁッ!!<CF><D1><@RL,23,01>ほざけッ!!",
010#kabuto,0x3a8014,"<@RL,FF,EA>バ...バカな...<CF><D1>なぜ...<CF><D1><@RL,FF,4C>...お前が よわいからだ<CF><D1><@RL,FF,EA>ヒハッ! ゆるさねぇ...<CF><D1>ゆるさねぇぞッ!!<CF><D1>キサマらごとき...<CF><D1>カ ト ウ セ イ ブ ツ<CD>ニいィィィィいィぃィぃィィぃッ!!",
010#kuwagata,0x3a8014,"<@RL,FF,EA>バ...バカな...<CF><D1>なぜ...<CF><D1><@RL,FF,40>そリゃ オレが つよいからだろ<CF><D1><@RL,FF,EA>ヒハッ! ゆるさねぇ...<CF><D1>ゆるさねぇぞッ!!<CF><D1>キサマらごとき...<CF><D1>カ ト ウ セ イ ブ ツ<CD>ニいィィィィいィぃィぃィィぃッ!!",
011,0x3a8016,"<@LL,00,07>あ にげたっ!?<CF><D1><@RL,23,01>チッ...!",
012#kabuto,0x3a8018,"<@RL,FF,4C>今の ようすでは かなリの<CD>ダメ-ジを うけているはずだ<CF><D1>そう 遠くヘは 行けないだろう<CF><D1><@LL,00,00>ほんと?<CF><D1><@RL,FF,4C>だが 外に にげられても<CD>やっかいだ いそぐぞ<CF><D1><@LL,00,06>そ そうだね!",
012#kuwagata,0x3a8018,"<@RL,FF,40>今の ようすじゃ かなリの<CD>ダメ-ジを うけているぜ<CF><D1>そう 遠くヘは 行けないさ<CF><D1><@LL,00,00>ほんと?<CF><D1><@RL,FF,40>でも 外に にげられても<CD>やっかいだからな いそごう!<CF><D1><@LL,00,06>そ そうだね!",
013,0x3a801a,"<@RL,23,01>行くぞ てきは やつだけじゃない",
014#kabuto,0x3a801c,"<@RL,FF,4C>まてっ!",
014#kuwagata,0x3a801c,"<@RL,FF,40>まてっ!",
015,0x3a801e,"<@LL,00,06>どうしたんだ ブラック?",
016#kabuto,0x3a8020,"<@RL,FF,4C>...なんだ?<CD>このザラついた プレッシャ-は?",
016#kuwagata,0x3a8020,"<@RL,FF,40>...なんだ?<CD>すごくイヤなかんじが するぜ",
017,0x3a8022,"<@CC,FF,FF>ゥルオオオオォォォォォォッ!!<*04>",
018,0x3a8024,"<@LL,00,07>な なんなんだ!?",
019#kabuto,0x3a8026,"<@RL,FF,4C>...ヤツだ<CD>赤いアクマ ブロッソメイル",
019#kuwagata,0x3a8026,"<@RL,FF,40>...まさか<CD>赤いアクマ ブロッソメイル?",
020,0x3a8028,"<@RL,23,01>...近いな<CF><D1><@LL,00,06>.........<CF><D1><@RL,23,00>しんちょうに すすむぞ<CF><D1><@LL,00,06>そうだね",
021,0x3a802a,"<@CC,FF,FF>ゥルオオオオォォォォォォッ!!<*04>",
022,0x3a802c,"<@RL,23,03>この さけび声...ヤツか!?",
023,0x3a802e,"<@LL,00,06>赤い ボディ...",
024,0x3a8030,"<@LL,00,06>ブ ブロッソメイル...",
025,0x3a8032,"<@RL,FF,BC>ゥルオオオオォォォォォォッ!!<*05>",
026#kabuto,0x3a8034,"<@RL,FF,4C>こいつが ブロッソメイル!<CD>フンッ たのしませてくれよッ!!",
026#kuwagata,0x3a8034,"<@RL,FF,40>こいつが ブロッソメイルか!<CD>オレが たおしてやるぜッ!!",
027,0x3a8036,"<@LL,00,02>や...やったのか?<CF><D1><@RL,23,01>...みたいだな",
028#kabuto,0x3a8038,"<@RL,FF,4C>このていどか たあいない...",
028#kuwagata,0x3a8038,"<@RL,FF,40>このていどか? ひょうしぬけだな",
029,0x3a803a,"<@RL,FF,EA>ヒャ---ハハハハハハハ!!",
030#kabuto,0x3a803c,"<@RL,FF,4C>チッ!",
030#kuwagata,0x3a803c,"<@RL,FF,40>チッ!",
031,0x3a803e,"<@RL,FF,EA>テンリョウ <&BUF03>ッ!<CD>く た ば れえぇぇぇぇぇぇッ!!",
032#kabuto,0x3a8040,"<@RL,FF,4C>クッ!",
032#kuwagata,0x3a8040,"<@RL,FF,40>クッ!",
033,0x3a8042,"<@RL,FF,EA>いてェ オレも いてぇゾぉッ!!",
034,0x3a8044,"<@LL,00,07>ブラック!",
035#kabuto,0x3a8046,"<@RL,FF,4C>ゆだんを するな バカが...",
