Index[#version],Pointer[#version|],Original,Translated
000,0x121c17,<SFF>これを 使うと ロボトルから<CD>にげられるんだ<*02>,<SFF>Use this to run away from<D3>robattles.<*02>
001,0x121c19,<SFF>これが あれば<CD>町の つながリが 分かるよ!<*02>,<SFF>Use this to view the<D3>layout of the town!<*02>
002,0x121c1b,<SFF>イワノイの おなじみ アイテム<CD>みんなと れんらくを とれるよ<*02>,
003,0x121c1d,<SFF>ぼくが とリかえした<CD>リんたろうたちの メダロッチ<*02>,
004,0x121c1f,<SFF>これが あれば「メダロット3」から<CD>パ-ツを 転送できるんだ!<*02>,
005,0x121c21,<SFF>「おみくじ じんじゃ」で<CD>引いた おみくじ<*02>,
006,0x121c23,<SFF>かっこいい ヒ-ロ-に<CD>ヘんしんできる セットだ!<*02>,
007,0x121c25,<SFF>夏! 海!...と来れば<CD>みずぎは おやくそくだよね<*02>,
008,0x121c27,<SFF>カ-ドに ポイントを あつめて<CD>パ-ツを もらおう!<*02>,<SFF>Save up points on this<D3>card to get parts!<*02>
009,0x121c29,<SFF>正しい パスワ-ドを 入力して<CD>パ-ツを もらおう!<*02>,
010,0x121c2b,<SFF>メダロット「ヴェイパ-レ-ル」で<CD>まちを かっとばす!<*02>,<SFF>Quickly travel around town<D3>using <f02>Vapor-Rail<f00>!<*02>
011,0x121c2d,<SFF>メダロット「オ-トクル-ズ」で<CD>みずのなかを ス-イスイ!<*02>,<SFF>Use <f02>Auto-Cruise<f00> to swim<D3>through the ocean floor!<*02>
012,0x121c2f,<SFF>メダロット「スカイカ-ゴ」で<CD>まちを ひとっとび!<*02>,<SFF>Use <f02>Sky Cargo<f00> to fly<D3>around town!<*02>
013,0x121c31,<SFF>ワンピ-スで おしゃれに ヘんしん♥<CD>...って なんだかな-<*02>,
014,0x121c33,<SFF>かわいいメイドに ヘんしん♥<CD>...こんなのばっかし-っ!!<*02>,
015,0x121c35,<SFF>サザンカ道場の 正門を<CD>あける カギ<*02>,
016,0x121c37,<SFF>シュッと ひとふき<CD>グッスリ スヤスヤ<*02>,
017,0x121c39,<SFF>トラニシ学底の せいふく<CD>トラニシ学底生に ヘんしん<*02>,
018,0x121c3b,<SFF>あいじょう た-っぷリの<CD>ママが 作った おベんとう♥<*02>,
019,0x121c3d,<SFF>メダバ-ドの ゆうしょうしょうひん<CD>何が 入っているのだろう...?<*02>,
020,0x121c3f,<SFF>おさむらいさんに ヘんしん<CD>ぼくの ちょんまげに ピッタシ♥<*02>,
021,0x121c41,<SFF>これが ないと<CD>およげないんだよね...<*02>,
022,0x121c43,<SFF>ウミネコホテルの<CD>ぼくの ヘやの カギ<*02>,
023,0x121c45,<SFF>タマゴが 12こ入った パック<CD>こんどは わらないように しなきゃ<*02>,
024,0x121c47,<SFF>ほかの 学底生の ふくと ちょっと<CD>デザインが ちがうみたいだ<*02>,
025,0x121c49,<SFF>リュウトウ学園の ドアを<CD>あけるために ひつようなんだ<*02>,
026,0x121c4b,<SFF>メダマスタ-の あかし<CD>メダロッタ-の ほこリだ!<*02>,
027,0x121c4d,<SFF>メダマスタ-に なるには くびに<CD>かけて 町を 歩かなきゃいけないんだ<*02>,
028,0x121c4f,<SFF>コンビニまで ママの おつかい<CD>この お金は つかえないよ<*02>,
029,0x121c51,<SFF>シュリから もらった まきものだ<CD>何か かいてあるけど よめないや<*02>,
030,0x121c53,<SFF>ミズチから もらった まきものだ<CD>何か かいてあるけど よめないや<*02>,
031,0x121c55,<SFF>ハクマから もらった まきものだ<CD>何か かいてあるけど よめないや<*02>,
032,0x121c57,<SFF>コクエンから もらった まきものだ<CD>何か かいてあるけど よめないや<*02>,
033,0x121c59,<SFF>サブゲ-ム ダ-クロボトルを<CD>勝ちぬいた あかしだ<*02>,
034,0x121c5b,<SFF>サブゲ-ム メダスピ-ドキングを<CD>勝ちぬいた あかしだ<*02>,
035,0x121c5d,<SFF>サブゲ-ム メダロ-ドレ-スを<CD>勝ちぬいた あかしだ<*02>,
036,0x121c5f,<SFF>サブゲ-ム メダバ-ドを<CD>勝ちぬいた あかしだ<*02>,
037,0x121c61,<SFF>うつくしい者に おくられる<CD>あリがたい サイン らしい<*02>,
038,0x121c63,<SFF>?????<*02>,
039,0x121c65,<SFF>?????<*02>,
040,0x121c67,<SFF>?????<*02>,
041,0x121c69,<SFF>?????<*02>,
042,0x121c6b,<SFF>?????<*02>,
043,0x121c6d,<SFF>?????<*02>,
044,0x121c6f,<SFF>?????<*02>,
045,0x121c71,<SFF>?????<*02>,
046,0x121c73,<SFF>?????<*02>,
047,0x121c75,<SFF>?????<*02>,
048,0x121c77,<FINAL>,
049,0x121c79,@0x121c77,@0x121c77
050,0x121c7b,@0x121c77,@0x121c77
051,0x121c7d,@0x121c77,@0x121c77
052,0x121c7f,@0x121c77,@0x121c77
053,0x121c81,@0x121c77,@0x121c77
054,0x121c83,@0x121c77,@0x121c77
055,0x121c85,@0x121c77,@0x121c77
056,0x121c87,@0x121c77,@0x121c77
057,0x121c89,@0x121c77,@0x121c77
058,0x121c8b,@0x121c77,@0x121c77
059,0x121c8d,@0x121c77,@0x121c77
060,0x121c8f,@0x121c77,@0x121c77
061,0x121c91,@0x121c77,@0x121c77
062,0x121c93,@0x121c77,@0x121c77
063,0x121c95,@0x121c77,@0x121c77
